Make,Model,Engine size (cc),Motorbike Type ,Make Year,datetime,Condition ,City,Lot No.,Kilometers,views (int),price(float)
KTM,Duke 200,390.0,Sportsbike,2015.0,2015-11-15,Used,Kathmandu,69.0,750.0,586,645000.0
KTM,Duke 200,200.0,Sportsbike,2012.0,2015-08-10,Used,Butwal,22.0,33000.0,9724,280000.0
KTM,Duke 390,373.0,Sportsbike,2014.0,2015-09-29,Used,Kathmandu,60.0,8500.0,3717,500000.0
KTM,Duke 200,200.0,Sportsbike,2015.0,2015-09-24,Used,Pokhara,9.0,1300.0,748,360000.0
KTM,Duke 200,200.0,Sportsbike,2012.0,2015-09-24,Used,Hetauda,51.0,24000.0,3005,245000.0
KTM,Duke 390,390.0,Sportsbike,2014.0,2015-09-22,Used,Kathmandu,64.0,6000.0,2413,490000.0
KTM,Duke 390,390.0,Sportsbike,2013.0,2015-09-16,Used,Kathmandu,60.0,8600.0,273,480000.0
KTM,RC 390,390.0,Sportsbike,2014.0,2015-09-16,Used,Lekhnath,50.0,5000.0,8683,150000.0
KTM,Duke 390,390.0,Sportsbike,2014.0,2015-03-09,Used,Kathmandu,60.0,7500.0,744,500000.0
KTM,Duke 200,200.0,Sportsbike,2014.0,2015-09-08,Used,Kathmandu,62.0,8000.0,1168,355000.0
KTM,Duke 200,200.0,Sportsbike,2015.0,2015-07-19,Used,Pokhara,65.0,1800.0,7969,390000.0
KTM,Duke 200,200.0,Sportsbike,2014.0,2015-07-16,Used,Kathmandu,65.0,4000.0,107,400000.0
KTM,Duke 200,200.0,Sportsbike,2012.0,2015-09-07,Used,Lalitpur,51.0,16000.0,1420,255000.0
KTM,Duke 200,200.0,Sportsbike,2014.0,2015-06-30,Used,Kathmandu,57.0,7100.0,1180,NaN
KTM,Duke 200,200.0,Sportsbike,2013.0,2015-06-29,Used,Kathmandu,57.0,,1840,350000.0
KTM,Duke 200,200.0,Sportsbike,2014.0,2015-06-24,Used,Banepa,65.0,7042.0,191,375000.0
KTM,Duke 200,200.0,Sportsbike,2013.0,2015-06-24,Used,Kathmandu,57.0,12000.0,87,350000.0
KTM,Duke 200,200.0,Sportsbike,2013.0,2015-06-24,Used,Kathmandu,58.0,8500.0,963,340000.0
KTM,Duke 200,200.0,Sportsbike,2014.0,2015-06-16,Used,Kathmandu,63.0,4000.0,212,365000.0
KTM,Duke 390,390.0,Sportsbike,2014.0,2015-06-15,Used,Kathmandu,62.0,14500.0,1065,440000.0
KTM,Duke 390,390.0,Sportsbike,2014.0,2015-09-06,Used,Kathmandu,60.0,18000.0,1047,440000.0
KTM,Duke 200,200.0,Sportsbike,2014.0,2015-08-06,Used,Kathmandu,61.0,14000.0,258,335000.0
KTM,Duke 200,200.0,Sportsbike,2013.0,2015-01-06,Used,Kathmandu,56.0,12000.0,102,320000.0
KTM,Duke 200,200.0,Sportsbike,2013.0,2015-05-25,Used,Kathmandu,51.0,27000.0,706,250000.0
KTM,Duke 200,200.0,Sportsbike,2013.0,2015-05-19,Used,Lalitpur,56.0,14500.0,1494,340000.0
KTM,Duke 200,1500.0,Sportsbike,2015.0,2015-05-14,Used,Kathmandu,66.0,1600.0,932,395000.0
KTM,Duke 200,200.0,Sportsbike,2014.0,2015-09-04,Used,Kathmandu,59.0,14550.0,1589,340000.0
KTM,RC 200,200.0,Sportsbike,2015.0,2015-03-04,Used,Pokhara,67.0,600.0,2460,480000.0
KTM,Duke 200,200.0,Sportsbike,2014.0,2015-03-27,Used,Kathmandu,61.0,12000.0,923,355000.0
KTM,Duke 200,200.0,Sportsbike,2014.0,2015-03-26,Used,Kathmandu,63.0,6500.0,139,370000.0
KTM,Duke 390,390.0,Sportsbike,2014.0,2015-03-26,Used,Pokhara,9.0,10000.0,184,450000.0
KTM,Duke 390,390.0,Sportsbike,2014.0,2015-03-23,Used,Lalitpur,65.0,1200.0,556,560000.0
KTM,Duke 200,200.0,Sportsbike,2014.0,2015-10-03,Used,Kathmandu,62.0,16000.0,1968,355000.0
KTM,Duke 200,200.0,Sportsbike,2012.0,2015-03-15,Used,Lalitpur,51.0,25000.0,935,280000.0
KTM,Duke 200,200.0,Sportsbike,2012.0,2015-04-03,Used,,14.0,20000.0,4511,305000.0
KTM,Duke 200,200.0,Sportsbike,2011.0,2015-02-25,Used,Kathmandu,51.0,16000.0,1854,295000.0
KTM,Duke 390,390.0,Sportsbike,2014.0,2015-02-24,Used,Kathmandu,1.0,5000.0,280,400000.0
KTM,Duke 200,200.0,Sportsbike,2012.0,2015-02-18,Used,Kathmandu,51.0,13000.0,111,350000.0
KTM,Duke 200,200.0,Sportsbike,2014.0,2015-02-17,Used,Kathmandu,63.0,4000.0,2100,350000.0
KTM,Duke 200,200.0,Sportsbike,2013.0,2015-12-02,Used,Kathmandu,56.0,19000.0,257,315000.0
KTM,Duke 390,390.0,Sportsbike,2013.0,2015-12-02,Used,Kathmandu,60.0,,1122,520000.0
KTM,Duke 200,200.0,Sportsbike,2014.0,2015-06-02,Used,Kathmandu,65.0,400.0,222,400000.0
KTM,Duke 200,200.0,Sportsbike,2014.0,2015-09-09,Used,Kathmandu,65.0,2750.0,536,380000.0
KTM,Duke 200,200.0,Sportsbike,2012.0,2015-01-02,Used,Bhaktapur,57.0,7200.0,118,335000.0
KTM,Duke 200,200.0,Sportsbike,2014.0,2015-01-17,Used,Bhaktapur,61.0,13000.0,1320,340000.0
KTM,Duke 200,200.0,Sportsbike,2013.0,2015-01-17,Used,Bhaktapur,57.0,10000.0,939,330000.0
KTM,Duke 200,200.0,Sportsbike,2014.0,2015-11-01,Used,Kathmandu,63.0,3500.0,1182,365000.0
KTM,Duke 390,390.0,Sportsbike,2014.0,2015-11-01,Used,Bhaktapur,62.0,8500.0,1699,450000.0
KTM,Duke 200,200.0,Sportsbike,2012.0,2015-09-01,Used,Bhaktapur,51.0,32000.0,2377,245000.0
KTM,Duke 200,200.0,Sportsbike,2012.0,2014-12-26,Used,Lalitpur,51.0,8000.0,1035,290000.0
KTM,Duke 200,200.0,Sportsbike,2014.0,2014-12-19,Used,Kathmandu,63.0,3500.0,3963,365000.0
KTM,Duke 390,373.0,Sportsbike,2014.0,2014-11-12,Used,Dharan,17.0,13000.0,750,485000.0
KTM,Duke 200,200.0,Sportsbike,2013.0,2014-04-11,Used,Bhaktapur,61.0,9000.0,166,370000.0
KTM,Duke 390,390.0,Sportsbike,2014.0,2014-11-18,Used,Lalitpur,60.0,6500.0,652,480000.0
KTM,Duke 200,200.0,Sportsbike,2014.0,2014-11-10,Used,Kirtipur,64.0,6000.0,287,380000.0
KTM,RC 390,373.0,Sportsbike,2015.0,2016-06-27,New,Kathmandu,,,47110,681900.0
KTM,RC 200,200.0,Sportsbike,2015.0,2016-06-27,New,Kathmandu,,,77416,526900.0
KTM,Duke 200,200.0,Sportsbike,2012.0,2014-09-15,Used,Pokhara,7.0,14000.0,5686,280000.0
KTM,Duke 390,373.0,Sportsbike,2015.0,2016-06-27,New,Kathmandu,,,31939,606900.0
KTM,Duke 200,200.0,Sportsbike,2015.0,2016-06-27,New,Kathmandu,,,90590,441900.0
Royal Enfield,Classic 350,350.0,Cruiser,2017.0,2020-09-29,Used,Lekhnath,13.0,22000.0,12,360000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2019.0,2020-09-21,Used,Lalitpur,5.0,7000.0,58,530000.0
Royal Enfield,Classic 350,350.0,Cruiser,2017.0,2020-08-27,Used,Kathmandu,84.0,11800.0,172,388000.0
Royal Enfield,Bullet 350,349.0,Cruiser,2017.0,2020-07-13,Used,Kathmandu,89.0,19000.0,57,380000.0
Royal Enfield,Classic 350,350.0,Cruiser,2017.0,2020-06-06,Used,Bhairahawa,36.0,23000.0,172,350000.0
Royal Enfield,Classic Battle Green,500.0,Cruiser,2015.0,2017-06-21,Used,Kathmandu,71.0,6000.0,1569,375000.0
Royal Enfield,Classic Battle Green,500.0,Cruiser,2015.0,2017-09-04,Used,Lalitpur,71.0,4000.0,463,460000.0
Royal Enfield,Classic Battle Green,500.0,Cruiser,2015.0,2017-09-04,Used,Lalitpur,71.0,4000.0,94,460000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2015.0,2017-03-30,Used,Kathmandu,65.0,15900.0,856,365000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2016.0,2017-03-22,Used,Pokhara,11.0,8000.0,150,400000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2015.0,2017-04-03,Used,Kathmandu,67.0,30000.0,503,360000.0
Royal Enfield,Classic 350,350.0,Cruiser,2013.0,2017-02-22,Used,Biratnagar,14.0,20000.0,631,290000.0
Royal Enfield,Classic 350,349.0,Cruiser,2013.0,2017-01-03,Used,Kathmandu,55.0,14000.0,406,340000.0
Royal Enfield,Classic 350,350.0,Cruiser,2014.0,2017-04-02,Used,Pokhara,9.0,17500.0,265,340000.0
Royal Enfield,Classic 350,350.0,Cruiser,2016.0,2017-01-31,Used,Kathmandu,75.0,540.0,971,435000.0
Royal Enfield,Bullet 350,346.0,Cruiser,2016.0,2017-01-25,Used,Kathmandu,77.0,1500.0,420,430000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2014.0,2017-01-23,Used,Kathmandu,61.0,13000.0,426,340000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2015.0,2017-01-17,Used,Kathmandu,65.0,9000.0,617,365000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2014.0,2017-01-15,Used,Kathmandu,63.0,12500.0,243,380000.0
Royal Enfield,Classic Battle Green,500.0,Cruiser,2015.0,2017-10-01,Used,Lalitpur,71.0,3100.0,715,450000.0
Royal Enfield,Classic 350,350.0,Cruiser,2014.0,2017-08-01,Used,Kathmandu,62.0,19000.0,362,355000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2014.0,2017-03-01,Used,Kathmandu,61.0,12700.0,354,350000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2015.0,2017-03-01,Used,Tulsipur,70.0,8000.0,107,390000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2015.0,2017-03-01,Used,Tulsipur,70.0,8000.0,70,390000.0
Royal Enfield,Classic 350,350.0,Cruiser,2013.0,2017-11-26,Used,Jitpur,24.0,30000.0,887,255000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2016.0,2016-12-24,Used,Kathmandu,77.0,600.0,820,420000.0
Royal Enfield,Classic 350,350.0,Cruiser,2013.0,2017-03-03,Used,Kathmandu,55.0,22500.0,1425,330000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2011.0,2016-01-12,Used,Kathmandu,44.0,45000.0,382,350000.0
Royal Enfield,Classic Battle Green,500.0,Cruiser,2015.0,2016-11-15,Used,Pokhara,70.0,8000.0,872,450000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2010.0,2016-10-30,Used,Pokhara,5.0,,1038,350000.0
Royal Enfield,Classic 500,500.0,Cruiser,2014.0,2017-01-13,Used,Kathmandu,51.0,21000.0,855,350000.0
Royal Enfield,Classic 350,350.0,Cruiser,2014.0,2016-01-10,Used,,65.0,15000.0,431,405000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2013.0,2016-09-29,Used,Kathmandu,60.0,16000.0,679,350000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2013.0,2017-09-13,Used,Lekhnath,8.0,20000.0,547,275000.0
Royal Enfield,Classic 350,350.0,Cruiser,2015.0,2016-05-09,Used,Birtamod,7.0,10000.0,1819,395000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2015.0,2016-05-09,Used,Birtamod,7.0,10000.0,87,395000.0
Royal Enfield,Bullet 350,358.0,Cruiser,2010.0,2016-01-09,Used,Waling,11.0,25000.0,788,275000.0
Royal Enfield,Classic 350,350.0,Cruiser,2013.0,2016-08-25,Used,Kathmandu,57.0,18000.0,337,389000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2015.0,2016-08-19,Used,Urlabari,6.0,14000.0,498,365000.0
Royal Enfield,Classic 500,500.0,Cruiser,2016.0,2016-08-19,Used,Pokhara,9.0,20000.0,881,440000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2014.0,2016-08-19,Used,Kathmandu,67.0,13000.0,232,410000.0
Royal Enfield,Classic Chrome,500.0,Cruiser,2015.0,2016-08-14,Used,Kathmandu,65.0,7300.0,502,487000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2010.0,2016-10-08,Used,Lamki,4.0,3550.0,717,350000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2009.0,2016-07-25,Used,Damauli,9.0,28000.0,1135,290000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2004.0,2016-07-21,Used,Kathmandu,17.0,50000.0,1078,300000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2006.0,2016-05-07,Used,Pokhara,6.0,10000.0,1417,350000.0
Royal Enfield,Classic 350,350.0,Cruiser,2013.0,2016-04-07,Used,Kathmandu,48.0,14000.0,159,300000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2010.0,2016-06-23,Used,,39.0,16500.0,449,355000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2009.0,2016-06-23,Used,Kathmandu,27.0,35000.0,79,300000.0
Royal Enfield,Continental GT,535.0,Cafe Racer,2014.0,2016-06-22,Used,Pokhara,11.0,3000.0,1678,575000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2009.0,2016-06-17,Used,Narayanghat,33.0,33000.0,773,350000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2014.0,2016-11-06,Used,Pokhara,61.0,14000.0,131,360000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2014.0,2016-11-06,Used,Pokhara,61.0,14000.0,123,4.0
Royal Enfield,Bullet 350,350.0,Cruiser,2013.0,2016-10-06,Used,Chandrauta,26.0,29000.0,1066,290000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2013.0,2016-05-06,Used,Kathmandu,59.0,9000.0,851,360000.0
Royal Enfield,Classic Battle Green,500.0,Cruiser,2012.0,2016-05-29,Used,Kathmandu,51.0,24500.0,703,410000.0
Royal Enfield,Bullet Electra Twinspark,350.0,Cruiser,2012.0,2016-04-05,Used,Pokhara,9.0,40000.0,1247,225000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2010.0,2016-01-05,Used,Bharatpur,39.0,16400.0,542,355000.0
Royal Enfield,Bullet 500,500.0,Cruiser,2010.0,2016-04-16,Used,Banepa,42.0,19000.0,699,430000.0
Royal Enfield,Bullet 500,500.0,Cruiser,2013.0,2016-10-03,Used,Rampur,13.0,14000.0,1033,350000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2012.0,2016-02-03,Used,Waling,32.0,14000.0,407,360000.0
Royal Enfield,Bullet 350,350.0,Cruiser,1991.0,2016-02-03,Used,Kathmandu,59.0,18000.0,495,365000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2010.0,2016-02-22,Used,Bharatpur,43.0,12000.0,2390,340000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2012.0,2016-02-18,Used,Kathmandu,47.0,20000.0,1962,325000.0
Royal Enfield,Classic 350,350.0,Cruiser,2014.0,2016-06-02,Used,Pokhara,8.0,12000.0,437,385000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2004.0,2016-01-26,Used,Bharatpur,49.0,29000.0,3204,190000.0
Royal Enfield,Continental GT,535.0,Cafe Racer,2014.0,2016-01-20,Used,Kathmandu,61.0,1000.0,3084,600000.0
Royal Enfield,Classic Battle Green,500.0,Cruiser,2013.0,2016-06-01,Used,Kathmandu,57.0,14000.0,684,425000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2011.0,2016-02-01,Used,Kathmandu,42.0,30000.0,822,290.0
Royal Enfield,Bullet 350,350.0,Cruiser,2014.0,2015-12-29,Used,Kathmandu,52.0,25000.0,1949,275000.0
Royal Enfield,Bullet Electra Twinspark,350.0,Cruiser,2014.0,2015-12-28,Used,Pokhara,63.0,7000.0,214,390000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2011.0,2015-12-27,Used,Waling,7.0,14000.0,165,295000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2012.0,2015-12-27,Used,Waling,32.0,8000.0,127,350000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2011.0,2015-12-18,Used,Waling,7.0,14000.0,80,330000.0
Royal Enfield,Bullet 500,500.0,Cruiser,2005.0,2015-06-12,Used,Kathmandu,8960.0,59000.0,497,400000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2013.0,2015-11-19,Used,Kathmandu,53.0,,250,385000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2015.0,2015-11-11,Used,Kathmandu,51.0,25690.0,1275,320000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2010.0,2015-10-11,Used,Kathmandu,32.0,32000.0,1932,220000.0
Royal Enfield,Bullet Electra Twinspark,350.0,Cruiser,2014.0,2015-01-11,Used,Kathmandu,62.0,7900.0,875,385000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2009.0,2015-10-29,Used,Pokhara,9.0,26000.0,129,275000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2011.0,2015-12-10,Used,Kathmandu,42.0,39000.0,115,290000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2005.0,2015-08-10,Used,,17.0,30000.0,1269,280000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2014.0,2015-02-10,Used,Kathmandu,63.0,6300.0,604,380000.0
Royal Enfield,Classic 350,350.0,Cruiser,2014.0,2015-09-20,Used,Birat Chowk,17.0,10200.0,562,380000.0
Royal Enfield,Classic Battle Green,500.0,Cruiser,2012.0,2015-09-17,Used,Kathmandu,51.0,16000.0,1879,380000.0
Royal Enfield,Bullet 500,499.0,Cruiser,2015.0,2015-08-09,New,Kathmandu,,,6238,575000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2014.0,2015-03-09,Used,Kathmandu,63.0,8000.0,727,400000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2014.0,2015-08-25,Used,Kathmandu,63.0,8000.0,688,410000.0
Royal Enfield,Classic 350,350.0,Cruiser,2013.0,2015-08-25,Used,Lalitpur,57.0,14000.0,143,360000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2015.0,2015-08-20,Used,Kathmandu,65.0,4000.0,1114,420000.0
Royal Enfield,Classic 350,350.0,Cruiser,2014.0,2015-03-08,Used,,35.0,6500.0,932,410000.0
Royal Enfield,Classic 350,350.0,Cruiser,2010.0,2015-03-08,Used,Kathmandu,42.0,32000.0,1299,280000.0
Royal Enfield,Classic 350,350.0,Cruiser,2014.0,2015-03-08,Used,Narayanghat,35.0,6400.0,124,410000.0
Royal Enfield,Classic 350,350.0,Cruiser,2014.0,2015-03-08,Used,Narayanghat,35.0,6000.0,134,405000.0
Royal Enfield,Classic Chrome,500.0,Cruiser,2012.0,2015-07-20,Used,Butwal,14.0,27000.0,130,400000.0
Royal Enfield,Classic Chrome,500.0,Cruiser,2014.0,2015-07-17,Used,Kathmandu,62.0,500.0,1850,550000.0
Royal Enfield,Classic 350,350.0,Cruiser,2013.0,2015-07-17,Used,Pokhara,8.0,13500.0,1402,385000.0
Royal Enfield,Classic 350,350.0,Cruiser,2013.0,2015-07-17,Used,Kathmandu,56.0,17500.0,112,355000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2015.0,2015-12-07,Used,Kathmandu,54.0,22000.0,232,355000.0
Royal Enfield,Classic 350,350.0,Cruiser,2012.0,2015-08-07,Used,Kathmandu,54.0,14000.0,374,350000.0
Royal Enfield,Classic 350,350.0,Cruiser,2011.0,2015-08-07,Used,Kathmandu,46.0,20000.0,574,300000.0
Royal Enfield,Bullet Electra Twinspark,350.0,Cruiser,2005.0,2015-07-07,Used,Pokhara,3.0,25000.0,1714,250000.0
Royal Enfield,Other,350.0,Other,2009.0,2015-05-07,Used,Kathmandu,33.0,20700.0,1858,290000.0
Royal Enfield,Classic 500,500.0,Cruiser,2014.0,2015-03-07,Used,Kathmandu,65.0,5350.0,3654,465000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2010.0,2015-01-07,Used,Kathmandu,42.0,35000.0,318,340000.0
Royal Enfield,Classic 350,350.0,Cruiser,2013.0,2015-06-29,Used,Kathmandu,57.0,18000.0,109,350000.0
Royal Enfield,Classic 350,350.0,Cruiser,2015.0,2015-06-28,Used,Lalitpur,68.0,2040.0,532,430000.0
Royal Enfield,Classic 350,350.0,Cruiser,2014.0,2015-06-28,Used,Lalitpur,63.0,9567.0,1439,390000.0
Royal Enfield,Classic 350,350.0,Cruiser,2014.0,2015-06-25,Used,Kathmandu,62.0,6000.0,176,375000.0
Royal Enfield,Bullet 350,500.0,Cruiser,2012.0,2015-06-21,Used,Kathmandu,51.0,27000.0,329,400000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2012.0,2015-06-21,Used,Hetauda,29.0,16000.0,555,350000.0
Royal Enfield,Classic Battle Green,500.0,Cruiser,2014.0,2015-06-17,Used,Lalitpur,57.0,12000.0,1805,430000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2010.0,2015-06-14,Used,Kathmandu,39.0,27200.0,4291,370000.0
Royal Enfield,Classic 350,350.0,Cruiser,2013.0,2015-08-06,Used,Kathmandu,55.0,17000.0,71,390000.0
Royal Enfield,Classic 350,350.0,Cruiser,2013.0,2015-08-06,Used,Kathmandu,50.0,9600.0,794,350000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2014.0,2015-05-06,Used,Kathmandu,61.0,16000.0,476,380000.0
Royal Enfield,Classic 350,350.0,Cruiser,2014.0,2015-05-07,Used,Pokhara,9.0,,404,400000.0
Royal Enfield,Bullet Electra Twinspark,350.0,Cruiser,2009.0,2015-05-06,Used,Kathmandu,39.0,,664,340000.0
Royal Enfield,Classic 350,350.0,Cruiser,2013.0,2015-03-06,Used,Bharatpur,,9856.0,816,330000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2012.0,2015-01-06,Used,Kathmandu,47.0,20000.0,60,350000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2011.0,2015-01-06,Used,Kathmandu,46.0,42000.0,257,360000.0
Royal Enfield,Classic 350,350.0,Cruiser,2010.0,2015-05-31,Used,Kathmandu,42.0,27648.0,67,320000.0
Royal Enfield,Classic 350,350.0,Cruiser,2013.0,2015-01-06,Used,Kathmandu,54.0,9000.0,467,400000.0
Royal Enfield,Classic 350,350.0,Cruiser,2013.0,2015-05-27,Used,Kathmandu,57.0,9000.0,264,375000.0
Royal Enfield,Classic 350,350.0,Cruiser,2012.0,2015-05-27,Used,Kathmandu,48.0,23000.0,4568,335000.0
Royal Enfield,Bullet Electra Twinspark,350.0,Cruiser,2015.0,2015-05-24,Used,Lalitpur,25.0,,739,270000.0
Royal Enfield,Classic 350,350.0,Cruiser,2014.0,2015-05-24,Used,Lalitpur,62.0,5877.0,114,410000.0
Royal Enfield,Classic 350,350.0,Cruiser,2010.0,2015-05-22,Used,Pokhara,10.0,12000.0,863,360000.0
Royal Enfield,Classic Battle Green,500.0,Cruiser,2015.0,2015-05-21,Used,Kathmandu,64.0,2300.0,482,505000.0
Royal Enfield,Classic 350,350.0,Cruiser,2013.0,2015-05-21,Used,Kathmandu,57.0,8300.0,72,390000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2013.0,2015-05-21,Used,Kathmandu,56.0,12000.0,49,375000.0
Royal Enfield,Bullet Electra Twinspark,350.0,Cruiser,2014.0,2015-05-07,Used,Pokhara,63.0,8000.0,1871,380000.0
Royal Enfield,Classic 350,350.0,Cruiser,2010.0,2015-05-14,Used,Pokhara,6.0,9500.0,386,340000.0
Royal Enfield,Classic Desert Storm,500.0,Cruiser,2014.0,2015-06-05,Used,Kathmandu,57.0,11500.0,733,420000.0
Royal Enfield,Classic Desert Storm,500.0,Cruiser,2013.0,2015-04-24,Used,Kathmandu,,2450.0,1006,440000.0
Royal Enfield,Classic 500,500.0,Cruiser,2012.0,2015-04-19,Used,Kathmandu,51.0,8000.0,399,475000.0
Royal Enfield,Bullet Electra Twinspark,350.0,Cruiser,2009.0,2015-04-19,Used,Kathmandu,39.0,27000.0,883,325000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2014.0,2015-04-18,Used,Kathmandu,63.0,10000.0,444,400000.0
Royal Enfield,Classic 500,500.0,Cruiser,2013.0,2015-04-16,Used,Kathmandu,50.0,16000.0,720,465000.0
Royal Enfield,Bullet Electra Twinspark,350.0,Cruiser,2014.0,2015-11-04,Used,Kathmandu,60.0,10000.0,563,385000.0
Royal Enfield,Classic Desert Storm,350.0,Cruiser,2012.0,2015-11-04,Used,Lalitpur,51.0,25000.0,474,350000.0
Royal Enfield,Bullet Electra Twinspark,350.0,Cruiser,2005.0,2015-10-04,Used,Lalitpur,45.0,22000.0,490,335000.0
Royal Enfield,Classic 500,500.0,Cruiser,2012.0,2015-09-04,Used,Kathmandu,42.0,20000.0,343,360000.0
Royal Enfield,Classic 350,350.0,Cruiser,2012.0,2015-08-04,Used,Kathmandu,47.0,15800.0,139,335000.0
Royal Enfield,Classic 350,350.0,Cruiser,2014.0,2015-06-04,Used,Kathmandu,60.0,,173,380000.0
Royal Enfield,Classic Desert Storm,500.0,Cruiser,2013.0,2015-02-04,Used,Kathmandu,57.0,10500.0,2196,425000.0
Royal Enfield,Classic 350,350.0,Cruiser,2012.0,2015-01-04,Used,Lalitpur,52.0,23000.0,76,370000.0
Royal Enfield,Classic 350,350.0,Cruiser,2012.0,2015-03-31,Used,Kathmandu,52.0,11000.0,519,364000.0
Royal Enfield,Classic 350,350.0,Cruiser,2013.0,2015-03-31,Used,Lalitpur,56.0,11000.0,467,365000.0
Royal Enfield,Bullet Electra Twinspark,350.0,Cruiser,2012.0,2015-03-30,Used,Kathmandu,52.0,17000.0,1143,375000.0
Royal Enfield,Classic 350,350.0,Cruiser,2014.0,2015-03-29,Used,Kathmandu,60.0,9000.0,297,385000.0
Royal Enfield,Classic 500,350.0,Cruiser,2012.0,2015-03-30,Used,Kathmandu,53.0,12000.0,361,350000.0
Royal Enfield,Classic Battle Green,500.0,Cruiser,2013.0,2015-03-27,Used,Lalitpur,55.0,22000.0,460,360000.0
Royal Enfield,Bullet Electra Twinspark,350.0,Cruiser,2010.0,2015-03-25,Used,Biratnagar,14.0,,513,330000.0
Royal Enfield,Classic 350,350.0,Cruiser,2014.0,2015-03-25,Used,Kathmandu,59.0,14000.0,101,380000.0
Royal Enfield,Classic 350,350.0,Cruiser,2011.0,2015-03-23,Used,Kathmandu,48.0,26000.0,428,385000.0
Royal Enfield,Classic 350,350.0,Cruiser,2014.0,2015-03-22,Used,Kathmandu,63.0,12000.0,175,395000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2010.0,2015-03-21,Used,Kathmandu,3.0,23560.0,761,280000.0
Royal Enfield,Classic 350,350.0,Cruiser,2013.0,2015-03-18,Used,Butwal,17.0,15000.0,1598,400000.0
Royal Enfield,Classic 350,350.0,Cruiser,,2015-03-18,Used,Kathmandu,18.0,,644,310000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2014.0,2015-03-16,Used,Pokhara,10.0,1400.0,2426,440000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2004.0,2015-03-13,Used,Kathmandu,18.0,46000.0,802,215000.0
Royal Enfield,Classic 350,350.0,Cruiser,2013.0,2015-03-13,Used,Lalitpur,56.0,16500.0,585,345000.0
Royal Enfield,Classic 350,350.0,Cruiser,2011.0,2015-11-03,Used,Kathmandu,44.0,18000.0,2490,290000.0
Royal Enfield,Classic 350,350.0,Cruiser,2010.0,2015-10-03,Used,Lalitpur,43.0,12000.0,1723,400000.0
Royal Enfield,Bullet 350,350.0,Cruiser,2010.0,2015-06-03,Used,Kathmandu,40.0,25000.0,183,280000.0
